"date","value"
"2010-12-10","185.12"
"2010-12-13","185.78"
"2010-12-14","185.09"
"2010-12-15","185.82"
"2010-12-16","184.58"
"2010-12-17","184.63"
"2010-12-20","184.22"
"2010-12-21","185.54"
"2010-12-22","185.38"
"2010-12-23","185.33"
"2010-12-27","184.88"
"2010-12-28","184.33"
"2010-12-29","186.32"
"2010-12-30","185.97"
"2010-12-31","185.52"
"2011-01-03","186.78"
"2011-01-04","185.85"
"2011-01-05","183.75"
"2011-01-07","182.87"
"2011-01-10","181.35"
"2011-01-11","182.56"
"2011-01-12","185.36"
"2011-01-13","185.33"
"2011-01-14","184.46"
"2011-01-17","185.14"
"2011-01-18","188.42"
"2011-01-19","187"
"2011-01-20","185.4"
"2011-01-21","186.17"
"2011-01-24","185.16"
"2011-01-25","184.27"
"2011-01-26","185.31"
"2011-01-27","185.83"
"2011-01-28","185.09"
"2011-01-31","184.83"
"2011-02-01","186.39"
"2011-02-02","185.9"
"2011-02-03","186.4"
"2011-02-04","186.69"
"2011-02-07","187.01"
"2011-02-08","186.47"
"2011-02-09","185.98"
"2011-02-10","183.68"
"2011-02-11","185.07"
"2011-02-14","184.87"
"2011-02-15","184.29"
"2011-02-16","183.52"
"2011-02-17","181.33"
"2011-02-18","182.08"
"2011-02-21","181.84"
"2011-02-22","180.86"
"2011-02-23","181.94"
"2011-02-24","181.19"
"2011-02-25","182.39"
"2011-02-28","184.76"
"2011-03-01","183.22"
"2011-03-02","183.75"
"2011-03-03","186.03"
"2011-03-04","186.28"
"2011-03-07","186.56"
"2011-03-08","186.39"
"2011-03-09","186.09"
"2011-03-10","184.81"
"2011-03-11","184.29"
"2011-03-14","184.57"
"2011-03-15","183.87"
"2011-03-16","183.15"
"2011-03-17","185.34"
"2011-03-18","186.6"
"2011-03-21","187.12"
"2011-03-22","185.94"
"2011-03-23","185.98"
"2011-03-24","187.08"
"2011-03-25","188.34"
"2011-03-28","189.07"
"2011-03-29","188.78"
"2011-03-30","188.4"
"2011-03-31","189.04"
"2011-04-01","191.55"
"2011-04-04","192.35"
"2011-04-05","192.59"
"2011-04-06","194.71"
"2011-04-07","194.83"
"2011-04-08","193.65"
"2011-04-11","193.7"
"2011-04-12","192.6"
"2011-04-13","194.14"
"2011-04-14","193.42"
"2011-04-15","193.93"
"2011-04-18","191.4"
"2011-04-19","192.15"
"2011-04-20","193.99"
"2011-04-21","193.22"
"2011-04-26","194.05"
"2011-04-27","193.19"
"2011-04-28","193.52"
"2011-04-29","192.54"
"2011-05-02","193.17"
"2011-05-04","190.78"
"2011-05-05","189.28"
"2011-05-06","189.51"
"2011-05-09","187.72"
"2011-05-10","188.85"
"2011-05-11","187.8"
"2011-05-12","186.21"
"2011-05-13","185.93"
"2011-05-16","186.2"
"2011-05-17","183.88"
"2011-05-18","184.49"
"2011-05-19","184.81"
"2011-05-20","185.5"
"2011-05-23","184.12"
"2011-05-24","184.78"
"2011-05-25","186.08"
"2011-05-26","186.46"
"2011-05-27","187.3"
"2011-05-30","187.45"
"2011-05-31","189.62"
"2011-06-01","189.2"
"2011-06-02","188.52"
"2011-06-03","188.04"
"2011-06-06","187.15"
"2011-06-07","188.15"
"2011-06-08","187.38"
"2011-06-09","186.78"
"2011-06-10","186.02"
"2011-06-13","186.11"
"2011-06-14","186.85"
"2011-06-15","186.12"
"2011-06-16","185.7"
"2011-06-17","186.18"
"2011-06-20","184.51"
"2011-06-21","184.54"
"2011-06-22","182.99"
"2011-06-24","183.15"
"2011-06-27","181.96"
"2011-06-28","181.77"
"2011-06-29","183.27"
"2011-06-30","183.75"
"2011-07-01","184.13"
"2011-07-04","183.67"
"2011-07-05","183.91"
"2011-07-06","182.36"
"2011-07-07","185.21"
"2011-07-08","184.14"
"2011-07-11","180.97"
"2011-07-12","179.83"
"2011-07-13","181.21"
"2011-07-14","179.9"
"2011-07-15","179.82"
"2011-07-18","175.67"
"2011-07-19","175.05"
"2011-07-20","174.96"
"2011-07-21","177.06"
"2011-07-22","178"
"2011-07-25","176.79"
"2011-07-26","176.29"
"2011-07-27","174.23"
"2011-07-28","175.32"
"2011-07-29","175.4"
"2011-08-01","174.99"
"2011-08-02","172.32"
"2011-08-03","165.77"
"2011-08-04","158.62"
"2011-08-05","155.47"
"2011-08-08","149.65"
"2011-08-09","143.51"
"2011-08-10","136.48"
"2011-08-11","141.54"
"2011-08-12","145.16"
"2011-08-16","149.55"
"2011-08-17","151.41"
"2011-08-18","141.4"
"2011-08-19","141.65"
"2011-08-22","144.58"
"2011-08-23","145.4"
"2011-08-24","145.4"
"2011-08-25","146.08"
"2011-08-26","146.43"
"2011-08-29","150"
"2011-08-30","152.36"
"2011-08-31","154.82"
"2011-09-01","151.9"
"2011-09-02","147.89"
"2011-09-05","142.05"
"2011-09-06","142.36"
"2011-09-07","147.06"
"2011-09-08","146.61"
"2011-09-09","141.38"
"2011-09-12","136.73"
"2011-09-13","137.89"
"2011-09-14","138.22"
"2011-09-15","141.91"
"2011-09-16","142.54"
"2011-09-19","140.36"
"2011-09-20","142.14"
"2011-09-21","142.18"
"2011-09-22","133.27"
"2011-09-23","131.94"
"2011-09-26","132.66"
"2011-09-27","136.93"
"2011-09-28","136.41"
"2011-09-29","137.69"
"2011-09-30","137.55"
"2011-10-03","134.97"
"2011-10-04","131.29"
"2011-10-05","134.08"
"2011-10-06","135.03"
"2011-10-07","136.05"
"2011-10-10","138.98"
"2011-10-11","139.1"
"2011-10-12","141.84"
"2011-10-13","139.83"
"2011-10-14","141.82"
"2011-10-17","141.31"
"2011-10-18","140.98"
"2011-10-19","141.38"
"2011-10-20","137.74"
"2011-10-21","141.68"
"2011-10-24","144.5"
"2011-10-25","142.87"
"2011-10-26","143.23"
"2011-10-27","146.75"
"2011-10-28","146.92"
"2011-10-31","145.56"
"2011-11-02","143.61"
"2011-11-03","144.92"
"2011-11-04","144.34"
"2011-11-07","144.56"
"2011-11-08","145.37"
"2011-11-09","142.28"
"2011-11-10","141.01"
"2011-11-14","141.95"
"2011-11-15","141.4"
"2011-11-16","142.02"
"2011-11-17","140.46"
"2011-11-18","138.01"
"2011-11-21","134.38"
